2025-07-31 12:49:18,796 [INFO] django.server: "POST /api/token/ HTTP/1.1" 200 965
2025-07-31 13:50:29,595 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 13:50:35,229 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 13:50:35,234 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 13:52:40,520 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\models.py changed, reloading.
2025-07-31 13:52:40,607 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\models.py changed, reloading.
2025-07-31 13:52:46,208 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 13:52:46,269 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 13:53:50,472 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\serializers.py changed, reloading.
2025-07-31 13:53:55,085 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 13:56:46,849 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:01:48,760 [INFO] talent_engine: User support@prolianceltd.com joined session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea in tenant proliance
2025-07-31 14:01:48,767 [INFO] django.server: "POST /api/talent-engine/video-sessions/join/ HTTP/1.1" 200 220
2025-07-31 14:01:52,051 [INFO] django.server: "GET /api/talent-engine/video-sessions/ HTTP/1.1" 200 512
2025-07-31 14:05:02,967 [INFO] django.server: "GET /api/docs/ HTTP/1.1" 200 4640
2025-07-31 14:05:03,440 [ERROR] talent_engine: No tenant associated with the request
2025-07-31 14:05:03,441 [ERROR] talent_engine: No tenant associated with the request
2025-07-31 14:05:03,443 [ERROR] talent_engine: No tenant associated with the request
2025-07-31 14:05:03,482 [WARNING] talent_engine: Invalid unique_link format: 
2025-07-31 14:05:03,509 [WARNING] core: No valid Bearer token provided
2025-07-31 14:05:03,509 [ERROR] core: Error extracting tenant: Invalid token format
2025-07-31 14:05:03,511 [WARNING] core: No valid Bearer token provided
2025-07-31 14:05:03,511 [ERROR] core: Error extracting tenant: Invalid token format
2025-07-31 14:05:03,512 [WARNING] core: No valid Bearer token provided
2025-07-31 14:05:03,512 [ERROR] core: Error extracting tenant: Invalid token format
2025-07-31 14:05:03,513 [WARNING] core: No valid Bearer token provided
2025-07-31 14:05:03,513 [ERROR] core: Error extracting tenant: Invalid token format
2025-07-31 14:05:03,514 [WARNING] core: No valid Bearer token provided
2025-07-31 14:05:03,515 [ERROR] core: Error extracting tenant: Invalid token format
2025-07-31 14:05:03,518 [WARNING] core: No valid Bearer token provided
2025-07-31 14:05:03,518 [ERROR] core: Error extracting tenant: Invalid token format
2025-07-31 14:05:03,616 [INFO] django.server: "GET /api/schema/ HTTP/1.1" 200 206903
2025-07-31 14:10:10,075 [INFO] talent_engine: User support@prolianceltd.com muted in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:10:10,079 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_mute/ HTTP/1.1" 200 219
2025-07-31 14:10:28,683 [INFO] talent_engine: User support@prolianceltd.com unmuted in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:10:28,686 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_mute/ HTTP/1.1" 200 220
2025-07-31 14:13:27,867 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:13:27,870 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:13:36,817 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:13:36,820 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:13:38,802 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:13:38,805 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:13:43,295 [WARNING] django.request: Bad Request: /api/talent-engine/video-sessions/toggle_camera/
2025-07-31 14:13:43,296 [WARNING] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 400 103
2025-07-31 14:13:48,003 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:13:48,005 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:13:49,131 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:13:49,134 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:13:49,994 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:13:49,996 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:13:51,046 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:13:51,049 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:13:55,814 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:13:55,817 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:13:57,122 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:13:57,125 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:13:59,284 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:13:59,286 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:14:00,739 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:14:00,741 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:14:06,790 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:14:06,794 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:14:19,397 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:14:19,399 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:15:57,408 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:15:57,588 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:16:03,717 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:16:03,717 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:16:58,683 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:16:58,756 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:17:05,601 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:17:05,664 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:18:03,707 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:18:03,717 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:18:09,576 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:18:09,577 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:18:11,894 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:18:11,895 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:18:27,696 [INFO] talent_engine: User support@prolianceltd.com unmuted in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:18:27,700 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_mute/ HTTP/1.1" 200 220
2025-07-31 14:18:32,445 [INFO] talent_engine: User support@prolianceltd.com muted in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:18:32,448 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_mute/ HTTP/1.1" 200 219
2025-07-31 14:18:40,709 [INFO] talent_engine: User support@prolianceltd.com unmuted in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:18:40,711 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_mute/ HTTP/1.1" 200 220
2025-07-31 14:18:56,898 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:18:56,899 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:20:52,624 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:20:53,576 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:20:58,483 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:20:59,026 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:21:13,274 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:21:13,821 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:21:19,118 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:21:19,345 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:23:03,616 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:23:03,640 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:23:10,970 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:23:11,178 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:24:28,032 [INFO] talent_engine: User support@prolianceltd.com unmuted in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:24:28,038 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_mute/ HTTP/1.1" 200 220
2025-07-31 14:24:32,063 [INFO] talent_engine: User support@prolianceltd.com muted in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:24:32,067 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_mute/ HTTP/1.1" 200 219
2025-07-31 14:24:51,659 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:24:51,660 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 219
2025-07-31 14:24:54,338 [INFO] talent_engine: User support@prolianceltd.com turned camera on in session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea for tenant proliance
2025-07-31 14:24:54,340 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 219
2025-07-31 14:27:00,546 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:27:00,930 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:27:07,470 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:27:07,768 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:27:25,699 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:27:25,769 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:27:33,637 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:27:33,794 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:28:13,456 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:28:13,457 [INFO] django.utils.autoreload: C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py changed, reloading.
2025-07-31 14:28:21,395 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:28:21,431 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2025-07-31 14:28:42,945 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 219
2025-07-31 14:28:47,035 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 219
2025-07-31 14:33:27,807 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 220
2025-07-31 14:33:32,755 [INFO] django.server: "POST /api/talent-engine/video-sessions/toggle_camera/ HTTP/1.1" 200 219
2025-07-31 14:35:37,925 [ERROR] talent_engine: Session None not found or inactive for tenant proliance
2025-07-31 14:35:37,926 [WARNING] django.request: Not Found: /api/talent-engine/video-sessions/update_interview_data/
2025-07-31 14:35:37,927 [WARNING] django.server: "POST /api/talent-engine/video-sessions/update_interview_data/ HTTP/1.1" 404 41
2025-07-31 14:35:45,204 [INFO] talent_engine: Updated interview data for session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea in tenant proliance
2025-07-31 14:35:45,211 [INFO] django.server: "POST /api/talent-engine/video-sessions/update_interview_data/ HTTP/1.1" 200 509
2025-07-31 14:36:08,166 [INFO] talent_engine: Updated interview data for session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea in tenant proliance
2025-07-31 14:36:08,172 [INFO] django.server: "POST /api/talent-engine/video-sessions/update_interview_data/ HTTP/1.1" 200 529
2025-07-31 14:36:11,673 [INFO] talent_engine: Updated interview data for session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea in tenant proliance
2025-07-31 14:36:11,680 [INFO] django.server: "POST /api/talent-engine/video-sessions/update_interview_data/ HTTP/1.1" 200 529
2025-07-31 14:36:25,533 [INFO] talent_engine: Updated interview data for session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea in tenant proliance
2025-07-31 14:36:25,544 [INFO] django.server: "POST /api/talent-engine/video-sessions/update_interview_data/ HTTP/1.1" 200 555
2025-07-31 14:36:44,617 [INFO] talent_engine: Updated interview data for session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea in tenant proliance
2025-07-31 14:36:44,625 [INFO] django.server: "POST /api/talent-engine/video-sessions/update_interview_data/ HTTP/1.1" 200 608
2025-07-31 14:37:04,717 [WARNING] django.request: Bad Request: /api/talent-engine/video-sessions/update_interview_data/
2025-07-31 14:37:04,718 [WARNING] django.server: "POST /api/talent-engine/video-sessions/update_interview_data/ HTTP/1.1" 400 43
2025-07-31 14:37:12,458 [WARNING] django.request: Bad Request: /api/talent-engine/video-sessions/update_interview_data/
2025-07-31 14:37:12,458 [WARNING] django.server: "POST /api/talent-engine/video-sessions/update_interview_data/ HTTP/1.1" 400 43
2025-07-31 14:37:34,555 [WARNING] django.request: Bad Request: /api/talent-engine/video-sessions/update_interview_data/
2025-07-31 14:37:34,556 [WARNING] django.server: "POST /api/talent-engine/video-sessions/update_interview_data/ HTTP/1.1" 400 43
2025-07-31 14:46:04,530 [ERROR] django.request: Internal Server Error: /api/talent-engine/video-sessions/update_interview_data/
Traceback (most recent call last):
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\rest_framework\views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\rest_framework\views.py", line 486, in raise_uncaught_exception
    raise exc
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\rest_framework\views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py", line 702, in update_interview_data
    serializer.is_valid(raise_exception=True)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\rest_framework\serializers.py", line 225, in is_valid
    self._validated_data = self.run_validation(self.initial_data)
                           ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\rest_framework\serializers.py", line 447, in run_validation
    value = self.validate(value)
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\serializers.py", line 182, in validate
    tenant = self.context['request'].tenant
             ~~~~~~~~~~~~^^^^^^^^^^^
KeyError: 'request'
2025-07-31 14:46:04,539 [ERROR] django.server: "POST /api/talent-engine/video-sessions/update_interview_data/ HTTP/1.1" 500 135596
2025-07-31 14:52:48,704 [INFO] talent_engine: Updated interview data for session cce05108-2ed6-4cf4-bd35-45cb1d5be2ea in tenant proliance
2025-07-31 14:52:48,711 [INFO] django.server: "POST /api/talent-engine/video-sessions/update_interview_data/ HTTP/1.1" 200 608
2025-07-31 15:08:18,268 [ERROR] django.request: Internal Server Error: /api/talent-engine/video-sessions/update_interview_data/
Traceback (most recent call last):
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\rest_framework\views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\rest_framework\views.py", line 486, in raise_uncaught_exception
    raise exc
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\venv\Lib\site-packages\rest_framework\views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
  File "C:\Users\CPT-003\Desktop\CRM\crm_api\talent_engine\views.py", line 702, in update_interview_data
    serializer.is_valid(raise_exception=True)
